Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1103	0	-233.457	-248.987	15.52999	0.9497603	0.00157865	0.0201558	0.021104	0.0751129	0.0277586	0.0647358	0.0323236	0.0186924	0.0245981	0.015105	0.0279016	0.0134051	0.10445	0.0318195	0.0161745	0.0392949	0.03899829	-0.006186768	0.00828884	0.0604245	0.214491	0.00983563	0.00653419	0.03717	0.00805351	0.0824008	0.043871	0.0353424	0.0161074	0.00135848	0.373328	0.0274597	0.0753341	0.02500439	117.823	0.126824	0.461112	0.99115	2.42091	0.275737	0.19071	0.128369	0.0918387	0.159783	0.153562	0.01881762	1.328775
1104	0	-246.0359	-249.0861	3.050204	1.767027	0.137539	0.694455	0.11664	0.123636	0.191227	1.29423	0.469344	0.407638	0.0356199	0.0802158	0.33148	0.0643884	0.00854343	0.142529	0.339295	0.220777	0.2341761	0.2014991	0.0219842	0.334883	0.133633	0.0766035	0.036066	0.0160258	0.142669	0.0664727	0.0174562	0.0329332	0.00313084	0.0114535	0.0565099	0.046644	0.00353462	0.0003595976	4.976476	0.263785	0.627709	1.06289	2.04561	0.232458	0.306122	0.117915	0.075023	0.110647	0.157834	0.2018587	0.001781432
1105	0	-247.0299	-251.8471	4.817155	0.9545014	0.0666817	0.249469	0.164965	0.178897	0.0361534	0.400171	0.428631	0.299995	0.0299342	0.022202	0.162644	0.0104283	0.0920029	0.187933	0.0818497	0.348583	0.2370619	0.06831895	0.0137012	0.0452292	0.0788253	0.00814683	0.110226	0.065168	0.0154737	0.00511925	0.0124828	0.0579057	0.0527091	0.18235	0.155061	0.0307926	0.166809	0.05084666	16.12962	0.127789	0.462635	0.992032	2.41754	0.316267	0.246398	0.0845322	0.108478	0.146615	0.0977085	0.1191656	0.426689
1106	0	-226.9797	-254.426	27.44626	0.8639168	0.00675876	0.00441289	0.075799	0.00655367	0.0242752	0.0130679	0.0128516	0.077348	0.0113949	0.0427124	0.0138696	0.0123002	0.00577878	0.021739	0.00561512	0.030903	0.01846547	0.01085652	0.0610344	0.0481515	0.0182968	0.0215638	0.107007	0.0207263	0.0305478	0.0469772	0.0928269	0.108742	0.130443	0.0057881	0.155181	0.146099	0.00661565	0.00882204	114.0209	0.109069	0.431649	0.973205	2.48608	0.262573	0.243097	0.114665	0.0894339	0.140124	0.150107	0.01967856	0.4483071
1107	0	-240.9498	-250.9191	9.96935	1.865149	0.394103	0.132883	0.0480797	0.0107281	0.0277541	0.215366	0.0217716	0.210771	0.00573052	0.148604	0.455803	0.544067	0.0124252	0.117142	0.182678	0.034145	0.1570974	0.09174241	0.017968	0.0757638	0.0654534	0.0618569	0.00622669	0.116215	0.106604	0.0471403	0.103958	0.0254919	0.0288826	0.0378346	0.0550018	0.113852	0.137751	0.05444223	8.925022	0.276628	0.639862	1.06622	2.01729	0.233345	0.334895	0.0865725	0.0908702	0.109345	0.144972	0.1461846	0.372421
1108	0	-232.6813	-249.8957	17.21441	1.321652	0.0822356	0.00157278	0.027476	0.51287	0.0153086	0.0868368	0.0945322	0.0948874	0.0135973	0.0191869	0.0779382	0.0241741	0.0934098	0.0430508	0.00263047	0.00316756	0.0615233	0.0450076	0.0123616	0.227773	0.0497703	0.0057832	0.0101018	0.0272054	0.0755676	0.00529802	0.0411686	0.00379023	0.162499	0.00652432	0.24841	0.0391002	0.0846468	0.00969532	29.81086	0.196411	0.555902	1.03797	2.20971	0.148968	0.222495	0.0773033	0.0961433	0.251401	0.203689	0.05470292	0.1772359
1109	0	-235.4981	-244.3573	8.859277	1.575259	0.179752	0.208665	0.107618	0.116815	0.376697	0.132999	0.0334271	0.399273	0.059695	0.0452301	0.728333	0.0549562	0.089615	0.0559268	0.0706191	0.0397233	0.2488973	0.1803289	0.0616032	0.138813	0.0328766	0.0173848	0.013714	0.0825207	0.00819997	0.0616813	0.0662071	0.213226	0.0557132	0.0202751	0.0817251	0.0888829	0.0571774	0.02970092	8.860573	0.236718	0.600622	1.05455	2.10811	0.185146	0.25424	0.112525	0.118503	0.182963	0.146622	0.2100298	0.1414129
1110	0	-225.0954	-248.4706	23.3752	3.162872	0.0418059	0.000714571	0.0229575	0.00794377	0.0417551	0.110706	0.00496216	0.0155122	0.00602669	0.0559748	0.0107031	0.0997771	0.0240922	0.0339438	0.00328125	0.00391872	0.04450874	0.03459917	0.0410518	0.0534834	0.00353046	0.0136684	0.0226023	0.00768284	0.119117	0.0473739	0.0886782	0.0204107	0.0143032	0.135701	0.287263	0.117038	0.0280959	0.003070405	65.39126	0.401482	0.740165	1.08321	1.77514	0.230272	0.160728	0.121962	0.120255	0.170815	0.195968	0.03766958	0.08150888
1111	0	-249.6485	-256.2173	6.56879	0.7805589	0.0160752	0.100863	0.103648	0.0564033	0.0738633	0.0130712	0.082056	0.0824155	0.0327798	0.0360664	0.030289	0.0538831	0.280025	0.421714	0.101856	0.129631	0.1182574	0.007974879	0.024081	0.220909	0.0272731	0.0278084	0.0186419	0.0855867	0.0804177	0.00460459	0.0771966	0.0650044	0.122778	0.029818	0.0977489	0.0245927	0.0935391	0.01491031	60.43943	0.0914156	0.399187	0.951419	2.55798	0.328282	0.198815	0.0623146	0.0994939	0.21043	0.100665	0.02288519	0.6515266
1112	0	-230.1298	-244.9767	14.84685	1.71955	0.0232945	0.112341	0.0537401	0.11898	0.0227849	0.0136839	0.0236168	0.00358004	0.122049	0.063734	0.197382	0.231356	0.0129516	0.15643	0.0218274	0.124034	0.07167519	0.04013837	0.0480136	0.305814	0.0463782	0.0375064	0.000708889	0.0862714	0.0142196	0.0148755	0.0724967	0.0451917	0.0962772	0.00181317	0.16965	0.0415138	0.0192703	0.001438198	32.96228	0.257334	0.621442	1.06108	2.06014	0.283723	0.192248	0.0672936	0.113297	0.178743	0.164695	0.04157657	0.03459154
1113	0	-236.3192	-248.7727	12.45359	1.975442	0.0164282	0.651604	0.21385	0.0892349	0.0324715	0.391966	0.202033	0.268824	0.00438962	0.0927617	0.0349896	0.0826742	0.103633	0.00529579	0.00235349	0.0167009	0.1118777	0.08612603	0.116444	0.0724494	0.183844	0.0491761	0.00709465	0.0234433	0.0205452	0.0837484	0.0417655	0.0740519	0.0139527	0.0193844	0.0835774	0.132037	0.0784853	0.005582802	11.35209	0.290325	0.652377	1.06936	1.98794	0.176569	0.17705	0.134446	0.0837936	0.222011	0.20613	0.09170884	0.06087529
1114	0	-220.3776	-244.208	23.83038	3.242882	0.0187221	0.0129686	0.000134009	0.00631534	0.053686	0.0695881	0.00230582	0.0613538	0.0309365	0.0845809	0.00216174	0.00416439	0.00133129	0.0820924	0.0486999	0.0253653	0.03319469	0.02866163	0.0441692	0.0412834	0.0527783	0.00920464	0.00764348	0.0979364	0.0470339	0.215227	0.00835379	0.0151549	0.0115031	0.0110804	0.278045	0.125754	0.0348323	0.01795285	45.02655	0.407221	0.744147	1.08348	1.76515	0.21202	0.172953	0.109321	0.11131	0.149361	0.245035	0.04661448	0.3851346
1115	0	-252.3064	-250.5126	-1.793792	2.852945	0.456017	0.148088	0.183031	0.169926	0.0222685	0.187178	0.319597	0.151679	0.00266673	0.0642704	0.111301	0.276828	0.01544	0.287052	0.0371472	0.0980638	0.2099525	0.09668049	0.0506589	0.2611	0.00245911	0.0277328	0.0541606	0.00890655	0.0592053	0.00200335	0.0844476	0.0331082	0.0627076	0.00957692	0.287626	0.0243375	0.03197	0.04237967	23.78913	0.377556	0.723047	1.08169	1.81771	0.252582	0.244614	0.0694163	0.0901338	0.193688	0.149566	0.1390602	0.3047578
1116	0	-250.1026	-251.6869	1.584327	2.806627	0.029831	0.0359951	0.136849	0.0435697	0.0488908	1.10054	0.117229	0.145206	0.0303051	0.0561505	0.14368	0.202883	0.00135755	0.0746505	0.13556	0.245379	0.1839718	0.01241732	0.126557	0.0596181	0.0750703	0.039942	0.0328302	0.0594875	0.048554	0.00679347	0.0510899	0.122103	0.176568	0.037019	0.0632822	0.0862475	0.0148371	0.02752378	39.30195	0.373726	0.720226	1.08138	1.82467	0.198243	0.283264	0.098652	0.12966	0.121721	0.168459	0.03994109	0.6891092
1117	0	-230.3392	-246.4655	16.12633	1.544558	0.00226754	0.174381	0.0172828	0.0797749	0.031676	0.127131	0.0750317	0.0660941	0.000971441	0.0584036	0.346176	0.0326961	0.135508	0.0346665	0.0687315	0.00694355	0.06744651	0.03091681	0.107134	0.250159	0.0609124	0.0270906	0.00192421	0.0627829	0.0498799	0.0100988	0.0416235	0.0867119	0.00799516	2.74168e-05	0.169488	0.0571361	0.0670365	0.01006114	21.14162	0.232124	0.595809	1.05293	2.11913	0.298482	0.146905	0.15672	0.0634571	0.149933	0.184503	0.04097795	0.2455257
1118	0	-226.8198	-246.2667	19.44693	2.575317	0.0260234	0.00819624	0.0170679	0.0339301	0.0350115	0.179391	0.107104	0.123544	0.00383079	0.0463435	0.102112	0.0238582	0.0121041	0.0567939	0.0684137	0.00463613	0.04532408	0.04833849	0.00900329	0.186175	0.0505864	0.00100189	0.0111002	0.0429403	0.0847632	0.0901227	0.00627493	0.0848261	0.0214578	0.0670501	0.222963	0.106763	0.0149719	0.00382045	34.93082	0.353483	0.704926	1.07943	1.86216	0.289851	0.231468	0.0974241	0.121185	0.125077	0.134994	0.05215894	0.0732463
1119	0	-226.7715	-251.2688	24.49736	1.785886	0.00104164	0.0274978	0.0129692	0.0240987	0.0474978	0.0171869	0.0525808	0.0255134	0.0340097	0.00914499	0.000534789	0.053903	0.0853347	0.0339052	0.00612142	0.00431659	0.02245422	0.002658807	0.0568544	0.00148767	0.163971	0.0305366	0.0665388	0.00992736	0.0250422	0.00425694	0.000769878	0.322528	0.0192336	0.00778888	0.135723	0.056058	0.0992839	0.01891764	136.3705	0.266304	0.630126	1.06358	2.03999	0.341754	0.175274	0.118706	0.0446981	0.179638	0.13993	0.02157645	0.8767727
1120	0	-224.928	-248.6288	23.70072	1.941432	0.00144011	0.0059661	0.00914963	0.0453594	0.05795	0.046805	0.00446472	0.166705	0.00432685	0.0401975	0.0431936	0.00198697	0.0840632	0.0678903	0.00135285	0.043928	0.04590772	0.006216561	0.0410093	0.0389716	0.0277857	0.0101413	0.00470673	0.0194797	0.131392	0.173503	0.0225106	0.105677	0.149411	0.0448431	0.0603393	0.0334241	0.136806	0.06404677	34.18298	0.286182	0.648638	1.06845	1.99673	0.30085	0.241935	0.149933	0.0484363	0.113836	0.14501	0.07026333	0.9115248
1121	0	-229.1547	-249.5674	20.41268	2.684059	0.0554878	0.00682511	0.0207846	0.0177291	0.0249107	0.0106642	0.00794821	0.0571061	0.00234141	0.000306431	0.00278413	0.00259093	0.0124806	0.00279244	0.0602534	0.0472332	0.04146363	0.01299636	0.051174	0.00853516	0.0896138	0.0288536	0.0212795	0.000926605	0.0126837	0.0629775	0.0879036	0.0360123	0.305499	0.146403	0.100128	0.00618341	0.0418267	0.004232114	280.673	0.36324	0.712385	1.08044	1.84394	0.24505	0.231981	0.155538	0.0953047	0.165331	0.106795	0.01722847	0.2456465
1122	0	-220.9047	-249.705	28.80039	1.648107	0.00957145	0.00187581	0.000645614	0.0286352	0.0139016	0.0437189	0.0171696	0.0462687	0.000293671	0.00340102	0.0426711	0.00514257	0.00322308	0.0232314	0.00742977	0.0326169	0.02303075	0.00434516	0.020824	0.181812	0.163427	0.0268042	0.00258904	0.0746435	0.0697171	0.0310094	0.0315026	0.199219	0.0335202	0.0394411	0.0247394	0.094365	0.00638687	0.003325161	125.5254	0.247322	0.611486	1.05805	2.08314	0.196489	0.250201	0.0564522	0.0914102	0.161652	0.243795	0.007670321	0.43351
1123	0	-241.8741	-254.8951	13.02102	2.444307	0.100976	0.0698946	0.0129915	0.0308743	0.0566492	0.195107	0.22021	0.0963744	0.0426426	0.00943325	0.088385	0.00946581	0.0186137	0.282727	0.00151939	0.00764891	0.07887199	0.02576689	0.0437266	0.179106	0.0267017	0.0191818	0.00339869	0.192175	0.0340457	0.0614122	0.045738	0.206436	0.0172178	0.0168364	0.0573977	0.0597336	0.0368937	0.006845356	37.48891	0.341112	0.695235	1.07797	1.88569	0.172833	0.250601	0.13193	0.111735	0.164915	0.167986	0.03261225	0.2099014
1124	0	-219.0362	-244.7195	25.68331	1.595847	0.051176	0.0202462	0.0352498	0.00493205	0.0372263	0.015299	0.00477341	0.00837947	0.00249193	0.0155292	0.0247542	0.0593798	0.000377965	0.0589375	0.0150481	0.0348889	0.02067615	0.006239627	0.0106265	0.0646303	0.0147395	0.00690787	0.0239077	0.154348	0.0258692	0.00257668	0.092342	0.0970231	0.198922	0.103382	0.112205	0.0751451	0.0173749	0.007255847	106.5789	0.239756	0.60377	1.05559	2.10089	0.267459	0.218213	0.0843711	0.0879433	0.188087	0.153927	0.01349547	0.5376504
1125	0	-230.9263	-249.9563	19.03	1.633309	0.0570859	0.0480981	0.0139955	0.0701854	0.117295	0.140267	0.040628	0.0596314	0.00757181	0.0171832	0.0529649	0.0716391	0.00756475	0.205776	0.0160499	0.10013	0.05410686	0.06066805	0.0123314	0.01417	0.0851545	0.0105421	0.09844	0.0393806	0.0357601	0.0291634	0.0798974	0.341429	0.00368774	0.0564006	0.146174	0.0239256	0.0235439	0.008687784	42.50223	0.245201	0.60934	1.05738	2.08808	0.240189	0.204932	0.165816	0.0749518	0.192817	0.121293	0.06935583	0.1252639
1126	0	-230.1333	-252.6395	22.50618	1.33835	0.0595043	0.00787827	0.010675	0.0848018	0.000846847	0.0984749	0.00494674	0.0287251	0.0191277	0.0031946	0.0219634	0.0546569	0.00634682	0.0347369	0.0126501	0.000983482	0.05346062	0.007891439	0.12538	0.10481	0.0138166	0.0203063	0.00684283	0.0126031	0.0352326	0.0336605	0.0202935	0.106783	0.030719	0.0134531	0.183587	0.052587	0.239925	0.000875562	118.4294	0.199237	0.559234	1.03933	2.2022	0.190572	0.229176	0.130232	0.111514	0.171204	0.167302	0.008767001	0.09987019
1127	0	-233.5848	-244.6689	11.08406	2.221704	0.133171	0.0673768	0.0181865	0.0534382	0.0108658	0.171142	0.0370527	0.244861	0.0152982	0.000793704	0.12535	0.120694	0.121957	0.174114	0.166036	0.191933	0.1373031	0.05714274	0.0150197	0.0927298	0.0554789	0.0252363	0.0108736	0.0626167	0.00140568	0.0169948	0.0553571	0.146244	0.0824811	0.0901799	0.133801	0.205054	0.00652785	0.04056058	23.41233	0.318377	0.676693	1.07466	1.93027	0.272721	0.250333	0.0861101	0.0727314	0.188652	0.129452	0.09770333	0.4151403
1128	0	-236.5239	-248.8846	12.36067	2.762825	0.0292665	0.11475	0.121062	0.0391309	0.138961	0.20015	0.037406	0.166535	0.110712	0.016986	0.0560601	0.055562	0.0159186	0.148816	0.0500854	0.0181499	0.1167841	0.01811105	0.037786	0.00892894	0.133105	0.0325986	0.0209109	0.0693539	0.0405467	0.037868	0.0500579	0.0770279	0.0295728	0.133684	0.166392	0.0355293	0.126639	0.02446604	36.4429	0.370039	0.717489	1.08106	1.83141	0.223169	0.264451	0.10889	0.132996	0.173925	0.0965687	0.04257709	0.5746293
1129	0	-250.5635	-250.0826	-0.4809263	4.677032	0.0304537	0.28359	0.165881	0.113246	0.106728	0.256624	0.590095	0.423689	0.00977718	0.745123	0.17738	0.110478	0.383885	0.687072	0.131576	0.172896	0.3172095	0.2081601	0.00829266	0.124935	0.0745258	0.0175108	0.00318043	0.0366214	0.00318212	0.132662	0.0167913	0.18889	0.0178014	0.12756	0.106672	0.0778258	0.0635495	0.002590189	5.2755	0.488084	0.795786	1.08382	1.63231	0.237373	0.209018	0.155826	0.0932471	0.157756	0.146781	0.2107503	0.01229032
1130	0	-235.4575	-252.6	17.14251	3.894871	0.0034363	0.0379891	0.0101757	0.0554202	0.0133319	0.0544642	0.00207745	0.103763	0.0347553	0.0431969	0.0108822	0.0844218	0.0692863	0.15599	0.0551677	0.0355839	0.04478225	-0.01339511	0.02747	0.149189	0.0697469	0.0785475	0.0389844	0.17498	0.0841877	0.0139951	0.0152494	0.0203597	0.0398143	0.124834	0.0691041	0.0840586	0.00947913	0.05928689	34.50812	0.448492	0.771493	1.0844	1.69561	0.190672	0.26392	0.0981252	0.0756451	0.22977	0.141869	0.04589178	1.291885
1131	0	-231.6688	-241.2045	9.535721	3.576155	0.131027	0.217155	0.0871306	0.139297	0.0144446	0.133964	0.005816	0.57051	0.0557641	0.32697	0.232455	0.245667	0.157421	0.0716198	0.10759	0.0255813	0.1080263	0.2024158	0.0492302	0.0525315	0.130258	0.0606557	0.00408205	0.0883966	0.128113	0.0803339	0.0458874	0.0335932	0.064353	0.00458426	0.0488701	0.192314	0.0167973	0.003553135	7.936428	0.429446	0.759146	1.08419	1.72722	0.205527	0.231256	0.111516	0.0755175	0.14307	0.233113	0.205969	0.01725083
1132	0	-261.2381	-259.9963	-1.241717	2.416351	0.0290638	0.193689	0.339818	0.233152	0.103049	0.368609	0.12179	0.761842	0.0817453	0.732762	0.0244271	0.568596	1.15004	0.221158	0.424724	0.158191	0.2934142	0.1416422	0.0271473	0.1022	0.00542395	0.0954776	0.0112422	0.0248123	0.145298	0.0383214	0.0713931	0.0177862	0.133682	0.0473661	0.215978	0.0471414	0.0167308	0.01271245	5.720921	0.33838	0.693057	1.07761	1.89095	0.133004	0.292579	0.156803	0.108634	0.101817	0.207164	0.1543547	0.08235868
1133	0	-249.3899	-248.7021	-0.6878021	2.651098	0.262066	0.255982	0.23443	0.501334	0.00251056	0.208982	0.175049	0.0271101	0.168279	0.158207	0.0837409	0.323334	0.0466614	0.0464368	0.191951	0.00360027	0.1482929	-0.01118567	0.0778497	0.0869143	0.0638292	0.0164369	0.0201827	0.0883961	0.0794227	0.0173985	0.134996	0.0774681	0.070907	0.0630635	0.130516	0.0669106	0.0057086	0.111482	54.74188	0.360329	0.710177	1.08015	1.84934	0.322698	0.23849	0.0922008	0.0810562	0.180851	0.0847037	0.1002964	1.111526
1134	0	-241.682	-252.9388	11.25688	0.6257552	0.0142402	0.0354153	0.00584529	0.186245	0.215584	0.129191	0.0357524	0.0391552	0.185708	0.0658175	0.336462	0.0701464	0.00126073	0.110908	0.0908186	0.0467108	0.1175269	0.02510198	0.00527212	0.0137007	0.00122943	0.0345025	0.00517798	0.0682409	0.00150791	0.0275031	0.0721556	0.115139	0.0202338	0.0433008	0.488984	0.0324759	0.0705764	0.05729	26.17651	0.0584598	0.326289	0.89391	2.72134	0.304565	0.220214	0.108935	0.0963306	0.143784	0.126172	0.08239198	0.6953347
1135	0	-236.8164	-251.342	14.52561	1.329606	0.0364932	0.157618	0.0556701	0.133706	0.178986	0.256196	0.188824	0.0974702	0.0207008	0.011457	0.0896371	0.156501	0.138805	0.0758046	0.0500925	0.0990174	0.10588	0.1183247	0.0204789	0.0812634	0.259906	0.00244456	0.0110105	0.156632	0.0457644	0.0871058	0.00714036	0.0349021	0.00861475	0.0107734	0.135582	0.106668	0.0317149	0.002800619	15.69873	0.19776	0.557497	1.03862	2.20612	0.128555	0.279285	0.122003	0.0796529	0.248727	0.141777	0.1211253	0.02312167
1136	0	-246.9261	-251.7229	4.796775	2.142642	0.00467914	0.179072	0.0333291	0.0698973	0.032661	0.108229	0.0325826	0.477276	0.00889878	0.0541247	0.0328301	0.0855406	0.299936	0.116441	0.0170532	0.00579615	0.07581069	0.03138029	0.0569266	0.00794243	0.308787	0.0501242	0.0205333	0.103419	0.0794781	0.0063316	0.0109456	0.102046	0.00544403	0.0838916	0.0406164	0.0540315	0.0694823	0.04470577	83.57616	0.309727	0.669373	1.07318	1.94772	0.290174	0.166816	0.170887	0.0765249	0.188036	0.107563	0.07608606	0.5875685
1137	0	-245.2237	-246.9416	1.71792	4.693704	0.0124801	0.288933	0.0450881	0.396129	0.12529	0.382063	0.121293	0.0735442	0.0390742	0.0269894	0.427617	0.00482094	0.0750097	0.181401	0.299305	0.125607	0.1855656	0.04638166	0.00682615	0.0753038	0.0884244	0.020804	0.00732567	0.0131465	0.0314883	0.0122035	0.101968	0.0460193	0.0271744	0.288914	0.103164	0.157207	0.020031	0.07829862	29.17767	0.488836	0.796231	1.08379	1.63114	0.268235	0.343068	0.0706491	0.055615	0.149812	0.112621	0.1246803	0.6279952
1138	0	-224.3668	-249.1523	24.78549	2.573459	0.00401818	0.00265462	0.0032476	0.0169261	0.00789032	0.0266078	0.0103767	0.0504014	0.0315471	0.0149131	0.0108078	0.032938	0.00600429	0.0108468	0.0366936	0.0056631	0.04403395	0.008570787	0.038503	0.0552784	0.105404	0.0030302	0.0202102	0.00184508	0.0130554	0.0554485	0.0471717	0.102106	0.00730937	0.0187216	0.417621	0.06879	0.0455059	0.0006760503	133.735	0.353312	0.704794	1.07942	1.86248	0.250797	0.29225	0.108782	0.0605237	0.17845	0.109198	0.009246837	0.07311152
1139	0	-237.7007	-252.7675	15.06688	2.56799	0.0651916	0.0153102	0.175683	0.0609989	0.132481	0.14665	0.094105	0.195562	0.0425843	0.0887852	0.00706946	0.0562937	0.18346	0.205856	0.0599532	0.205261	0.09042012	0.1457691	0.0447849	0.094004	0.0670651	0.0509762	0.084826	0.121101	0.0726288	0.0431531	0.0666493	0.0116332	0.00221249	0.128899	0.0879826	0.00597582	0.118109	0.04398565	9.31573	0.352809	0.704405	1.07936	1.86343	0.275477	0.200344	0.118339	0.120028	0.149389	0.136423	0.1897548	0.2318026
1140	0	-228.5864	-249.9692	21.38281	1.003153	0.0242865	0.0825515	0.0163553	0.00135233	0.0421475	0.0320667	0.103797	0.0404772	0.0114779	0.0318316	0.0164669	0.105272	0.00730981	0.0326369	0.0214808	0.0896318	0.06352746	0.0264715	0.0475631	0.228214	0.213743	0.031095	0.0113637	0.00566529	0.0358501	0.0674478	0.00797101	0.0152183	0.0112576	0.000385526	0.195781	0.0280616	0.100382	0.01130558	70.57982	0.137583	0.477698	1.00052	2.3842	0.269765	0.184871	0.0738303	0.0638465	0.180852	0.226834	0.03777708	0.2992708
1141	0	-228.7951	-249.3481	20.55296	2.554484	0.0108537	0.15169	0.0207071	0.0319267	0.0223886	0.00587835	0.0508669	0.0706698	0.000859459	0.0212294	0.0886972	0.0371674	0.100193	0.0161624	0.0311722	0.00303987	0.04924325	0.04093947	0.0426679	0.0772147	0.0994185	0.0460062	0.0408369	0.0800746	0.0344139	0.052641	0.0877458	0.0530499	0.130658	0.00235422	0.163239	0.0126067	0.0770724	0.01690717	42.10188	0.351562	0.703439	1.07922	1.86578	0.246838	0.213224	0.147712	0.11339	0.167607	0.111229	0.05784665	0.2922758
1142	0	-234.4173	-247.7643	13.34707	5.030968	0.211024	0.0331113	0.207298	0.0208123	0.0139347	0.146521	0.0597794	0.172224	0.000411599	0.028608	0.0463404	0.0152076	0.0306652	0.0110768	0.0426083	0.0319763	0.06575885	0.02789704	0.0223128	0.156855	0.0412097	0.0127248	0.021643	0.0489542	0.0404615	0.0873745	0.0279773	0.040272	0.0489713	0.0203005	0.0414321	0.382811	0.00670039	0.004142594	37.52872	0.503359	0.804698	1.08325	1.6087	0.247247	0.220778	0.142745	0.0819335	0.111919	0.195377	0.03203964	0.1292959
1143	0	-226.0321	-244.4604	18.42826	3.589666	0.00751067	0.0495665	0.123779	0.0592487	0.0204095	0.14399	0.03834	0.0369134	0.0117773	0.104474	0.0506945	0.145163	0.111089	0.0690383	0.0624094	0.00161311	0.08444533	0.09277772	0.0598052	0.267671	0.0503677	0.0327016	0.00429877	0.122367	0.0824003	0.0182912	0.0179222	0.00838035	0.0340677	0.0470645	0.140023	0.0650167	0.0496226	0.006986693	18.47263	0.430294	0.759706	1.0842	1.7258	0.183006	0.173573	0.104814	0.123054	0.18597	0.229583	0.09976441	0.07003191
1144	0	-222.6775	-250.3751	27.6976	2.620164	0.0162558	0.0268146	0.00335896	0.0392421	0.0249887	0.0439618	0.0304724	0.0730034	0.00199791	0.0016736	0.0108814	0.0100037	0.0156801	0.00538991	0.0159171	0.00920777	0.02131159	0.02127724	0.0260201	0.0993763	0.0948279	0.0733598	0.152489	0.0089471	0.0317038	0.113407	0.0694042	0.0035622	0.0106173	0.156888	0.120259	0.0366135	0.00252545	0.001090477	108.6962	0.357561	0.708063	1.07987	1.85451	0.353387	0.225473	0.123392	0.0717899	0.103393	0.122565	0.02236772	0.04875225
1145	0	-227.7103	-246.0125	18.30227	2.60551	0.0058288	0.0933109	0.0520744	0.0421687	0.0325315	0.00629979	0.00363059	0.2087	0.0170503	0.0234195	0.0252175	0.0710128	0.0516128	0.0470085	0.0240856	0.0461648	0.03789111	0.007760837	0.0348514	0.194224	0.0231405	0.0187142	0.00116609	0.0622451	0.0366567	0.0820053	0.0590368	0.159295	0.0185037	0.00701309	0.110156	0.159111	0.033881	0.04804163	45.91319	0.356237	0.707048	1.07973	1.85698	0.295264	0.147861	0.0858084	0.119938	0.185313	0.165815	0.05580247	0.8609231
1146	0	-232.7874	-249.7624	16.97497	1.710904	0.0358901	0.093535	0.179341	0.0619892	0.0648993	0.0467571	0.200028	0.199666	0.0596898	0.0574154	0.011599	0.0288843	0.116857	0.137874	0.0281233	0.0382785	0.1159384	0.1068152	0.0114587	0.186569	0.00262082	0.0386574	0.0485259	0.00761971	0.00813453	0.0273372	0.121234	0.0740912	0.10518	0.0652812	0.194762	0.0927514	0.0157761	0.01199965	22.8401	0.256142	0.620271	1.06073	2.06285	0.236552	0.335737	0.109487	0.0677469	0.152236	0.0982413	0.1188149	0.1009945
1147	0	-218.5918	-249.7649	31.1731	1.409704	0.00867562	0.00642817	0.00323872	0.0455233	0.0118325	0.0161715	0.0296081	0.0290486	0.000771159	0.0254304	0.0305764	0.00514627	0.00527321	0.017438	0.0028099	0.00200208	0.01617412	0.01381221	0.0583658	0.0974738	0.057223	0.0105676	0.0135377	0.0226687	0.0110757	0.0346658	0.0277955	0.140011	0.00792446	0.00250605	0.236541	0.244205	0.0354384	0.006600755	116.898	0.211031	0.572803	1.04465	2.17152	0.243521	0.224408	0.129985	0.158255	0.142098	0.101733	0.02041297	0.3233609
1148	0	-223.1789	-248.0088	24.82989	2.929133	0.0174408	0.0425093	0.0371375	0.0177356	0.0164059	0.0192366	0.017908	0.0232255	0.00777604	0.0276817	0.0109095	0.0811927	0.0162513	0.0117394	0.000243244	0.0210288	0.02208779	0.04706748	0.0524946	0.0558185	0.0878578	0.00579023	0.0222342	0.130193	0.0935146	0.030983	0.0527139	0.0217179	0.0455404	0.00544913	0.146042	0.159332	0.0903182	0.0008878216	81.79932	0.383704	0.727527	1.08214	1.80663	0.236677	0.211982	0.139294	0.0711065	0.145239	0.195702	0.0479553	0.01851352
1149	0	-224.3497	-241.8765	17.52682	5.640927	0.00286211	0.0152989	0.0109313	0.0773326	0.116369	0.0588632	0.0124167	0.142667	0.043046	0.00045594	0.0337717	0.0816842	0.0111498	0.0165285	0.00319224	0.0474371	0.05062317	0.007251352	0.0263624	0.0574065	0.0241395	0.0149527	0.00813538	0.0130108	0.0708283	0.013703	0.0362736	0.136382	0.0186742	0.0147454	0.440743	0.00643758	0.118206	0.02228287	47.90355	0.5267	0.817859	1.08204	1.5734	0.280999	0.24329	0.114818	0.0880801	0.114903	0.157911	0.02953422	0.7544763
