Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2753	1	-46.67171	-76.62772	29.95601	1.283934	0.032003	0.0394884	0.0752357	0.0317009	0.0178569	0.0228315	0.0813045	0.0538458	0.04982288	0.05888665	0.0595938	0.0418548	0.0185792	0.0293591	0.19208	0.075488	0.0394228	8.77404e-05	0.0497394	0.0302417	0.00169446	0.0641464	0.0116783	0.380004	0.00603068	0.02006424	24.21238	0.189935	0.548139	1.03474	2.22719	0.0541662	0.533615	0.000435214	0.106562	0.267284	0.0379381	0.07895089	0.2541357
2754	1	-50.76942	-78.17568	27.40626	0.3923853	0.0226155	0.00943494	0.04395	0.00332463	0.019816	0.0018233	0.0912067	0.205073	0.04486216	0.06334841	0.0203905	0.190305	0.0932303	0.00970851	0.0404213	0.0412559	0.0230031	0.00216646	0.026285	0.0317355	0.0333856	0.0578791	0.00595157	0.412306	0.0119764	0.008535088	30.11737	0.0156314	0.176045	0.722907	3.08542	0.0621748	0.430305	0.0144184	0.139012	0.316461	0.0376286	0.0718835	0.118735
2755	1	-55.88664	-81.37719	25.49055	2.046174	0.0330944	0.00859542	0.180123	0.13701	0.00814116	0.172645	0.0800123	0.0550289	0.06695519	0.3234157	0.318031	0.132738	0.00505217	0.108036	0.101177	0.0988577	0.0493497	0.0226775	0.0101163	0.0220361	0.0167829	0.0180929	0.0387788	0.0457494	0.0125247	0.01438505	3.777901	0.298725	0.659836	1.0711	1.97034	0.0246534	0.443289	0.0291541	0.114562	0.350477	0.0378637	0.3378008	0.04258444
2756	1	-60.27508	-82.65932	22.38424	2.427424	0.0710471	0.0979467	0.00337697	0.462245	0.170836	0.063436	0.018195	0.0404848	0.1173682	0.1718547	0.0948417	0.0331915	0.143889	0.026473	0.192041	0.0255333	0.0451598	0.000415771	0.0688264	0.0646623	0.0330615	0.0283906	0.0214015	0.219135	0.0029772	0.08779536	3.474866	0.339466	0.693925	1.07775	1.88885	0.0387126	0.439902	0.0325789	0.139507	0.285172	0.0641284	0.25965	0.3381296
2757	1	-44.4791	-82.82812	38.34902	0.1509056	0.0455528	0.0287671	0.0649096	0.00174079	0.0194855	0.0101304	0.0148327	0.00523888	0.02324541	0.06373618	0.0743062	0.140011	0.0349001	0.0582777	0.00628557	0.0176908	0.158864	0.00141926	0.0772891	0.0834606	0.0535125	0.139516	0.00160605	0.13095	0.0219117	0.007715584	7.500115	5.6098e-05	0.0110633	0.244556	3.74432	0.064345	0.462234	0.0115157	0.115154	0.309532	0.0372189	0.07145176	0.1079831
2758	1	-47.08983	-80.10435	33.01452	0.4819078	0.0284247	0.0105948	0.0550954	0.0206268	0.0118811	0.0096184	0.0110959	0.00265811	0.03659647	0.1785492	0.0783	0.0909331	0.0165183	0.0633704	0.18996	0.0362845	0.0833364	0.00918185	0.0589106	0.0473745	0.0746637	0.0216387	0.028733	0.18549	0.0153045	0.03217431	19.15091	0.0300854	0.239941	0.806644	2.92333	0.0272615	0.465927	0.000299982	0.134037	0.296733	0.0757407	0.2107235	0.1526849
2759	1	-57.43371	-86.36851	28.93481	1.359666	0.0124529	0.0432108	0.106332	0.0565226	0.0360957	0.028866	0.094764	0.0361308	0.03331612	0.1320427	0.106697	0.00707144	0.00948793	0.102908	0.036168	0.125318	0.140696	0.00603832	0.0504615	0.154518	0.0167581	0.00453869	0.108307	0.122803	0.00822904	0.08206601	5.762274	0.202807	0.563399	1.04099	2.1928	0.0284407	0.551588	0.0211334	0.115412	0.175408	0.108018	0.2141087	0.3832913
2760	1	-53.9167	-86.90701	32.99032	0.4909319	0.0579627	0.00330737	0.0192712	0.0202656	0.0280947	4.48004e-05	0.023821	0.0444982	0.04610981	0.02693426	0.00246149	0.14849	0.086163	0.235696	0.0330496	0.00206555	0.0801916	0.0069065	0.190302	0.0133108	0.0669254	0.0119679	0.0237315	0.0719394	0.0267992	0.01486021	38.07543	0.0317196	0.245955	0.813556	2.90877	0.0738104	0.386499	0.043473	0.0965409	0.307353	0.0923235	0.04179447	0.3555545
2761	1	-42.70475	-77.59768	34.89293	1.28121	0.00748323	0.00724776	0.0656116	0.0309668	0.00682543	0.0178946	0.00627156	0.0390114	0.01607292	0.006892441	0.233348	0.0524153	0.089741	0.0975103	0.0247113	0.0292005	0.0618576	0.00806234	0.148315	0.000969028	0.0204878	0.0386696	0.00312345	0.141512	0.0500756	0.03707468	12.84871	0.189462	0.547566	1.0345	2.22848	0.0184449	0.468261	0.00537023	0.162388	0.317621	0.0279154	0.04396712	0.8432365
2762	1	-38.28604	-81.69149	43.40545	1.166011	0.00725643	0.00153518	0.00832453	0.00247608	0.000705971	0.00247787	0.00339211	0.0134146	0.006528197	0.02259897	0.0523243	0.0494282	0.0117762	0.0453803	0.0865366	0.0428286	0.0641044	0.0136337	0.0504522	0.226189	0.152861	0.00833456	0.0277186	0.123103	0.0453284	0.002483345	87.02133	0.16884	0.521535	1.02286	2.28677	0.0202524	0.460306	0.00597486	0.0352175	0.434121	0.0441285	0.02508231	0.09900782
2763	1	-61.81635	-87.88375	26.0674	0.2290579	0.0260416	0.0611406	0.00520076	0.0679918	0.0701524	0.0716623	0.0131034	0.0462046	0.07705169	0.0790745	0.0242714	0.115027	0.085716	0.134688	0.00501411	0.0345434	0.0864765	0.0254589	0.016521	0.028706	0.102023	0.0072508	0.0696578	0.208563	0.0560835	0.01865228	34.17631	0.00127504	0.0520401	0.455194	3.49149	0.0933273	0.307656	0.0309082	0.0947963	0.438326	0.0349858	0.09772678	0.1908615
2764	1	-52.14192	-77.76779	25.62587	1.052634	0.0225574	0.0652833	0.0136525	0.0371087	0.233087	0.198853	0.0655564	0.0722837	0.08698339	0.0346455	0.228097	0.0632548	0.0578383	0.0113346	0.0707991	0.195041	0.0187871	0.000846705	0.0528204	0.0238625	0.0389073	0.0226023	0.0058381	0.193819	0.0161518	0.04693174	8.333748	0.147335	0.49202	1.0082	2.35244	0.0600941	0.485039	0.000511483	0.0732783	0.328954	0.0521237	0.08157724	0.5753044
2765	1	-56.61454	-85.52341	28.90888	0.2165411	0.00308021	0.0642292	0.0830087	0.0816776	0.108394	0.00979861	0.0280504	0.213492	0.05298115	0.07876604	0.175827	0.0630624	0.0121211	0.0828827	0.112706	0.024094	0.0484628	0.0282684	0.0552693	0.190379	0.0393042	0.00355356	0.0795211	0.0564869	0.0280608	0.02645437	6.330021	0.000900055	0.0438297	0.425436	3.52983	0.061399	0.367415	0.0135134	0.171342	0.316499	0.0698313	0.1052204	0.2514186
2766	1	-54.29851	-84.34627	30.04776	1.845525	0.0879347	0.0148414	0.0479009	0.00785321	0.0384252	0.0160292	0.0354017	0.0326287	0.06561084	0.0146823	0.194214	0.13549	0.000756952	0.144927	0.1136	0.000649182	0.0755208	0.00217741	0.0217542	0.0016543	0.022802	0.0110374	0.142821	0.0652127	0.0673818	0.02129406	15.34484	0.274111	0.637513	1.0656	2.02278	0.0358006	0.425233	0.0371899	0.0766	0.358284	0.0668928	0.03597636	0.5918905
2767	1	-62.28916	-83.75067	21.4615	1.308989	0.160313	0.0118476	0.117708	0.032475	0.123055	0.598587	0.0387107	0.0109371	0.06630166	0.08193064	0.224525	0.00682458	0.0830178	0.138624	0.0420815	0.047373	0.0604101	0.00610143	0.103855	0.129848	0.0269498	0.109454	0.00605083	0.00841414	0.00647074	0.01706766	4.113439	0.194251	0.553333	1.03691	2.2155	0.0152465	0.545898	0.0128637	0.126357	0.272745	0.0268897	0.0989983	0.1724036
2768	1	-55.89541	-81.88135	25.98594	0.5758401	0.0307612	0.164959	0.103205	0.0977358	0.0839527	0.0507684	0.019994	0.00488094	0.09770598	0.1035546	0.0955364	0.0180153	0.00442474	0.13671	0.191912	0.0139076	0.0408366	0.00704208	0.0638327	0.0868643	0.171992	0.0438005	0.0391495	0.079557	0.006419	0.2521114	2.300596	0.0481664	0.298573	0.868474	2.78479	0.0477102	0.454658	0.0149272	0.100869	0.340147	0.0416886	0.355666	0.7088432
2769	1	-59.2092	-86.4766	27.2674	0.4510775	0.281623	0.0413637	0.00249662	0.043847	0.0753953	0.0868062	0.117164	0.0754334	0.1085325	0.0721889	0.0830534	0.0757086	0.0214317	0.11994	0.0425079	0.0637291	0.0524269	0.0171054	0.131215	0.0285862	0.233352	0.012077	0.0227893	0.078258	0.0178198	0.02872944	6.135228	0.0247196	0.218783	0.781127	2.97537	0.0627839	0.393239	0.00160491	0.0385368	0.446726	0.0571101	0.1009183	0.2846801
2770	1	-46.03565	-79.66298	33.62733	0.3900987	0.0225555	0.0194766	0.0151807	0.0158066	0.0827673	0.0118973	0.0293649	0.0291237	0.05010235	0.07152832	0.0687669	0.0478941	0.0495784	0.0818335	0.156847	0.0679028	0.0528664	0.00160289	0.0622033	0.0324914	0.122221	0.046232	0.0393543	0.149201	0.0210049	0.008782326	15.50197	0.0153123	0.174322	0.72034	3.09003	0.0248002	0.467524	0.0238106	0.10145	0.325452	0.0569624	0.08031065	0.1093544
2771	1	-60.5351	-84.67946	24.14435	1.125764	0.00206698	0.141679	0.13397	0.11221	0.193259	0.067005	0.0268562	0.0558416	0.1067417	-0.01517771	0.10897	0.0123216	0.00201971	0.0456325	0.00355532	0.303994	0.0385655	0.00485338	0.0910035	0.162726	0.00496367	0.0786789	0.047404	0.0319765	0.0633352	0.05608807	6.034071	0.161342	0.511543	1.01807	2.30904	0.0375556	0.520153	0.0222057	0.0632592	0.299013	0.057813	0.04091037	1.370999
2772	1	-38.23785	-75.84844	37.61059	2.506781	0.0248474	0.00289925	0.0209723	0.0061785	0.00976435	0.0129356	0.0154551	0.00199629	0.01944082	0.08060917	0.0779894	0.011358	0.00169254	0.135003	0.131354	0.0629056	0.0431972	0.00878384	0.0474953	0.000790489	0.148444	0.0402731	0.013104	0.264265	0.0133446	0.0009325774	22.99927	0.347099	0.699958	1.0787	1.87424	0.042946	0.412803	0.00674361	0.0883561	0.401065	0.0480855	0.08154175	0.01143681
2773	1	-56.46891	-87.94449	31.47558	0.5720025	0.024364	0.0414215	0.113439	0.0326491	0.0515092	0.0176536	0.0217264	0.0163496	0.03516088	-0.0328749	0.0964815	0.00765149	0.057221	0.0506415	0.199045	0.0306014	0.199687	0.0519171	0.00472003	0.123508	0.0060171	0.0448011	0.0192791	0.0218148	0.0866146	0.1655856	5.938887	0.0473898	0.296347	0.866334	2.78993	0.0905239	0.376284	0.026037	0.0788795	0.346185	0.0820914	0.1327107	1.247718
2774	1	-52.92273	-86.61243	33.6897	0.4418573	0.0178837	0.0534625	0.0333733	0.0104116	0.0120972	0.000964559	0.00795198	0.0342602	0.02695318	0.02437634	0.15505	0.00116344	0.0850072	0.0321957	0.00696244	0.0993452	0.0872228	0.0639648	0.091717	0.027681	0.150848	0.00578419	0.114738	0.0696236	0.00869604	0.03906611	28.69008	0.0231869	0.212276	0.772875	2.99166	0.0254801	0.572472	0.000398124	0.0876444	0.263635	0.0503699	0.06344245	0.6157724
2775	1	-44.06752	-79.2608	35.19329	1.549541	0.0113784	0.0209819	0.00575616	0.0426895	0.0242413	0.0110325	0.022962	0.0234666	0.03243436	0.116079	0.0947407	0.00952523	0.0899101	0.16006	0.0773261	0.0281151	0.047759	0.00486584	0.206179	0.0227382	0.0283843	0.00390106	0.0162652	0.120512	0.0897188	0.01274106	14.84053	0.232875	0.5966	1.0532	2.11732	0.0305083	0.409092	0.0232309	0.112993	0.358105	0.0660714	0.12882	0.09890585
2776	1	-49.43627	-82.32596	32.88969	0.6434472	0.0416191	0.0126771	0.00176955	0.0277046	0.00624452	0.0444146	0.00300408	0.0110995	0.03679537	0.02902374	0.0461675	0.0521682	0.0520608	0.0175401	0.169692	0.044279	0.181823	0.0192725	0.0915782	0.0162605	0.0616977	0.0407905	0.0407402	0.141214	0.0247157	0.02303183	38.34198	0.0621751	0.335579	0.901963	2.70028	0.0121339	0.46371	0.00208844	0.136757	0.337024	0.0482871	0.05205557	0.442447
2777	1	-59.41261	-87.2673	27.85469	1.218383	0.00659877	0.0849467	0.0457549	0.101299	0.0584636	0.0197081	0.0229057	0.0826105	0.1065187	0.0456556	0.0651732	0.0180312	0.126494	0.0532678	0.0539004	0.0533901	0.0488874	0.035596	0.090279	0.0484048	0.0439933	0.108559	0.00851398	0.222341	0.0231687	0.09043235	5.028807	0.178368	0.533814	1.0285	2.25932	0.0381885	0.322302	0.0403663	0.182695	0.356334	0.0601147	0.136088	0.664514
2778	1	-45.99408	-83.3935	37.39942	0.309119	0.00699206	0.0324768	0.0394285	0.0198263	0.0140531	0.0355863	0.00346327	0.0414035	0.02155723	0.0528009	0.0672959	0.0137557	0.0168053	0.00852369	0.0750594	0.0399945	0.0354394	0.000708359	0.103	0.0585184	0.372202	0.0555446	0.00321175	0.102515	0.0474262	0.04470331	7.687365	0.00606414	0.111605	0.610804	3.27153	0.0701671	0.461397	0.0208944	0.0918245	0.319322	0.0363956	0.0975042	0.4584757
2779	1	-50.62611	-82.68307	32.05695	2.3811	0.0601989	0.00243061	0.0345302	0.0418021	0.0361195	0.00174209	0.0166829	0.00143941	0.03847816	-0.005756433	0.0423579	0.066375	0.0602275	0.11526	0.122912	0.0355168	0.154642	0.00334551	0.0840929	0.00667346	0.0279714	0.0976585	0.0127018	0.142554	0.0277118	0.1511409	10.04302	0.334886	0.690254	1.07714	1.89772	0.0713877	0.475452	0.00655614	0.078895	0.361538	0.00617113	0.1453845	1.039595
2780	1	-50.21542	-82.50535	32.28993	0.5812614	0.00480949	0.0395828	0.0641013	0.0328738	0.0764876	0.00616829	0.0256296	0.00569875	0.03993209	0.1217273	0.07756	0.114376	0.00346841	0.0445992	0.123224	0.0239306	0.0449607	0.00623174	0.167604	0.0605834	0.0674931	0.0734154	0.0297427	0.131305	0.0315057	0.005266111	16.70433	0.0492676	0.301694	0.871449	2.77759	0.0269159	0.383189	0.000381332	0.172015	0.335927	0.0815721	0.1269934	0.04146761
2781	1	-49.69461	-81.73628	32.04167	0.6718693	0.0475321	0.00148094	0.00569229	0.0196709	0.0295063	0.035052	0.00941829	0.0207778	0.01755309	0.02049167	0.298829	0.0880029	0.0466738	0.00288621	0.111779	0.053868	0.137092	0.00370957	0.142845	0.0112924	0.0169914	0.0273872	0.0196906	0.0226622	0.0162918	0.002373417	97.6387	0.0681926	0.349949	0.913981	2.66788	0.0342533	0.366979	0.0232056	0.13958	0.402153	0.0338289	0.02286509	0.1038009
2782	1	-41.0534	-81.51527	40.46187	0.4798495	0.01095	0.00128807	0.00297428	0.0213264	0.0207965	0.00360876	0.00562879	0.00360248	0.0170382	0.04245111	0.147283	0.0517822	0.0597352	0.189632	0.0153981	0.037952	0.0877029	0.0188781	0.056903	0.00135654	0.0782806	0.109249	0.00990039	0.082811	0.0531349	0.003091444	51.02691	0.0297165	0.238558	0.805034	2.92669	0.0126152	0.473863	0.0045218	0.108008	0.316565	0.0844275	0.04554255	0.06788034
2783	1	-49.20468	-81.78993	32.58524	0.7266216	0.016324	0.0363555	0.0820884	0.0186579	0.0530927	0.101197	0.0191503	0.0173094	0.06482304	0.1581533	0.15401	0.00654153	0.0368723	0.010239	0.10791	0.0374901	0.0442349	0.00301846	0.0843206	0.0448799	0.0824624	0.150196	0.0157381	0.143982	0.0781049	0.00923591	6.64814	0.0798813	0.375825	0.934348	2.60995	0.0267971	0.525574	0.0129418	0.0847125	0.307274	0.0427011	0.1673892	0.05517626
2784	1	-62.3414	-84.72023	22.37883	1.279952	0.157378	0.158529	0.139979	0.256445	0.0395626	0.0529991	0.101081	0.00893882	0.132829	0.0709642	0.0333927	0.00507528	0.0424405	0.0353587	0.015375	0.131883	0.0747615	0.0102331	0.124491	0.00733928	0.0581478	0.121573	0.140331	0.182762	0.0168354	0.02444533	16.32888	0.189244	0.5473	1.03438	2.22907	0.0591285	0.382982	0.00794857	0.0685511	0.388764	0.0926257	0.09540953	0.2562148
2785	1	-39.4305	-80.43841	41.00792	0.4508223	0.00228549	0.00150914	0.00327579	0.00494952	0.00400019	0.00267746	0.0122815	0.0161661	0.01018317	0.005266247	0.278187	0.0410712	0.0242364	0.0355113	0.0908613	0.0175343	0.0451549	0.00539731	0.0439111	0.0160265	0.0492266	0.0751012	0.0341341	0.197676	0.0459714	0.03257185	69.33342	0.0246767	0.218604	0.780903	2.97582	0.0172635	0.361826	0.00360275	0.169299	0.363314	0.084695	0.0378381	0.8608216
2786	1	-46.40913	-75.86531	29.45619	1.341291	0.0159142	0.0918237	0.100468	0.0256221	0.0522582	0.0112114	0.0122653	0.186613	0.08241977	0.1177616	0.172781	0.00690576	0.0495873	0.074435	0.0110169	0.0563053	0.0541965	0.000326011	0.098354	0.0143061	0.0385557	0.169787	0.00910057	0.22861	0.0157329	0.03110025	3.76001	0.199732	0.559815	1.03956	2.20089	0.0211026	0.517254	0.00248679	0.125301	0.298717	0.0351389	0.1488619	0.2089202
2787	1	-58.79592	-82.89231	24.09639	1.480351	0.0211544	0.0265781	0.00627847	0.0124145	0.0952637	0.11078	0.129238	0.0247172	0.1139877	-0.05075051	0.0646649	0.112149	0.184662	0.0309608	0.0997434	0.0684144	0.0405593	0.0202018	0.0171165	0.0228426	0.0408649	0.0741284	0.00225171	0.180414	0.0410257	0.1067152	11.72266	0.222271	0.585253	1.04925	2.14323	0.00663443	0.370684	0.0137549	0.198204	0.366637	0.0440845	0.05596473	1.90683
2788	1	-52.59991	-80.68741	28.08751	0.9202479	0.0191241	0.0580003	0.0341796	0.0646993	0.0245799	0.0507451	0.0886567	0.0272541	0.06330877	0.1026962	0.0700748	0.0495746	0.0122985	0.069446	0.00940334	0.304822	0.0908262	0.00315619	0.0136283	0.00877951	0.0411317	0.0458221	0.00750389	0.247016	0.0265163	0.04832251	17.03476	0.120779	0.451394	0.985417	2.44241	0.0184033	0.41962	0.0188678	0.123374	0.353308	0.0664272	0.1510187	0.319977
2789	1	-57.42834	-80.93728	23.50894	2.45776	0.024014	0.355901	0.0127672	0.0391386	0.0983887	0.0909925	0.0886026	0.144964	0.1179477	0.05751294	0.0511736	0.00599666	0.124092	0.115413	0.0308128	0.0676284	0.0941906	0.00538721	0.0924675	0.0572688	0.0537554	0.152239	0.00531175	0.143942	0.00032079	0.01779925	8.531856	0.342415	0.696268	1.07813	1.88319	0.0480337	0.39296	0.00523439	0.0969296	0.445964	0.0108775	0.07531219	0.2363395
2790	1	-61.50821	-82.96093	21.45271	1.581328	0.0294516	0.143006	0.0646605	0.0152532	0.108871	0.00462848	0.265082	0.00754691	0.183839	0.08979361	0.0740892	0.0380951	0.00450776	0.186166	0.0142472	0.0143396	0.0657705	0.00441417	0.0163622	0.0884421	0.0551164	0.0254014	0.055098	0.126388	0.231562	0.01412886	17.43775	0.237617	0.601557	1.05486	2.10597	0.0149932	0.499564	0.00236979	0.165978	0.289573	0.0275217	0.1039225	0.1359558
2791	1	-50.75206	-82.83911	32.08705	1.040776	0.0873163	0.00947166	0.0707096	0.0164952	0.0841312	0.0653516	0.0453552	0.0203274	0.03864811	0.1633821	0.19293	0.00626159	0.0124752	0.226284	0.109907	0.095417	0.0256739	0.000812584	0.0391712	0.0494584	0.0628142	0.00305908	0.0615074	0.0705118	0.0437174	0.01725397	4.120653	0.145017	0.488674	1.00644	2.35987	0.0225896	0.512875	0.0120285	0.0639451	0.369818	0.0187441	0.180636	0.09551788
2792	1	-59.54255	-83.14405	23.6015	0.4458586	0.0620145	0.0967288	0.189528	0.0923965	0.0915459	0.26594	0.075304	0.13677	0.1488774	0.07683239	0.0323275	0.220718	0.126948	0.00893786	0.0582843	0.135243	0.13382	0.00935146	0.013151	0.00518233	0.0341731	0.00217761	0.0196024	0.102643	0.0974396	0.0100846	10.13167	0.0238476	0.21511	0.776494	2.98455	0.0739129	0.402718	0.0119891	0.120703	0.319198	0.071479	0.08691699	0.1160257
2793	1	-59.36886	-89.18324	29.81437	0.5654117	0.00465641	0.207714	0.137843	0.0146739	0.13316	0.0212708	0.085341	0.0398373	0.06873949	0.1992026	0.0213088	0.0987337	0.0370896	0.0249007	0.15814	0.0329988	0.199218	0.0257855	0.0951684	0.027934	0.00132799	0.0750152	0.0352843	0.14266	0.0244354	0.01715248	2.237976	0.0460619	0.29249	0.862592	2.79886	0.0270142	0.370427	0.0448802	0.198273	0.258316	0.101089	0.216355	0.0792793
2794	1	-46.79225	-84.97883	38.18658	0.2361818	0.00817951	0.00296469	0.00913668	0.0303792	0.00661787	0.00903423	0.0159482	0.0078413	0.008784978	-0.01076298	0.164563	0.0895067	0.0503314	0.0014311	0.0203074	0.105404	0.112473	0.0126455	0.0226094	0.0278097	0.000509464	0.132814	0.0365264	0.132871	0.0901971	0.04859819	31.1323	0.00152909	0.0569084	0.471425	3.47014	0.0532174	0.355228	0.0346093	0.128137	0.329374	0.0994334	0.03783521	1.28447
2795	1	-43.49649	-80.20641	36.70992	0.9529964	0.00302154	0.0223816	0.00353245	0.0268575	0.0106782	0.00114769	0.0223249	0.00201955	0.02778988	0.009722768	0.0851056	0.0119622	0.0490394	0.0139833	0.0735006	0.0115114	0.0677415	0.00319322	0.164649	0.0740258	0.17646	0.142911	0.00492866	0.0478485	0.0731394	0.003240206	58.42967	0.127483	0.462153	0.991753	2.41861	0.0595656	0.393555	0.0038115	0.102341	0.408375	0.0323515	0.01296297	0.2499585
2796	1	-60.35125	-84.22932	23.87808	1.20186	0.0943147	0.0143552	0.201559	0.0301678	0.0537484	0.016747	0.099933	0.23109	0.1578975	0.06584149	0.0865484	0.154397	0.0640289	0.0174265	0.160266	0.00575628	0.104595	0.0131915	0.00676729	0.00768825	0.0792019	0.0572539	0.035543	0.160886	0.0464502	0.00479583	13.17166	0.17539	0.530024	1.02678	2.2678	0.026715	0.44565	0.0131411	0.191401	0.298671	0.0244217	0.07063732	0.06789372
2797	1	-51.2044	-83.2241	32.0197	0.1903425	0.00209141	0.0131419	0.0148313	0.0279545	0.0212853	0.0601607	0.0323103	0.0124759	0.01837707	0.01527979	0.0454975	0.126819	0.00988823	0.126207	0.0838423	0.0286089	0.111635	0.0115262	0.0997987	0.0545399	0.0626182	0.076085	0.0783276	0.075508	0.00909872	0.02172177	58.20792	0.00037419	0.0283964	0.357986	3.61324	0.0481055	0.443252	0.0206683	0.136909	0.292828	0.0582367	0.03700156	0.5870501
2798	1	-65.19998	-88.48564	23.28566	0.1666812	0.122021	0.00951901	0.323422	0.00416709	0.0722545	0.106297	0.0310963	0.112523	0.07726354	-0.0008955391	0.0317697	0.184764	0.00588928	0.0179424	0.0359812	0.0310404	0.0602363	0.00110104	0.112447	0.170037	0.00766139	0.0809966	0.111185	0.0561353	0.0928129	0.1007996	8.356071	0.000133518	0.0170285	0.29138	3.69146	0.0424184	0.443636	0.0772214	0.0890336	0.263341	0.0843501	0.09990403	1.008964
2799	1	-60.87556	-84.90257	24.02701	0.9430956	0.0159595	0.113661	0.118822	0.0722994	0.0150608	0.164075	0.0753444	0.0164515	0.08984359	-0.01120608	0.0611073	0.0125404	0.14811	0.0757776	0.0648807	0.0235792	0.0907003	0.0214023	0.0329712	0.0176353	0.170913	0.0527413	0.049505	0.136184	0.0419524	0.0486399	21.04247	0.125465	0.458953	0.989892	2.42569	0.110967	0.408728	0.0368951	0.0897945	0.299566	0.0540495	0.03743382	1.299357
2800	1	-50.93347	-81.3448	30.41133	2.571298	0.0287213	0.0338463	0.0353854	0.0047098	0.0573186	0.0465849	0.0674917	0.0381941	0.04467748	0.07433126	0.0379362	0.0189919	0.151097	0.00339663	0.216427	0.0579182	0.0500663	0.00884435	0.166986	0.0630337	0.0103476	0.0612502	0.041595	0.10874	0.00336966	0.03203238	10.30546	0.353114	0.704641	1.07939	1.86285	0.0138022	0.55819	0.00248472	0.0467685	0.350629	0.028125	0.1063636	0.3011591
2801	1	-41.46687	-80.28057	38.81371	1.043891	0.0274758	0.00869806	0.00244278	0.0208105	0.0279375	0.010008	0.0319762	0.0137352	0.02304511	0.06343219	0.0301732	0.161753	0.00322019	0.0173658	0.0423444	0.0315865	0.0985367	0.0195165	0.247714	0.0029083	0.00755332	0.0958043	0.000575974	0.223683	0.0172651	0.02424817	8.102135	0.145627	0.489558	1.00691	2.35791	0.063092	0.49825	0.00823445	0.0970445	0.281809	0.0515702	0.08768036	0.2765519
2802	1	-47.88665	-83.69263	35.80598	0.1907352	0.0250281	0.00214246	0.0341572	0.0275679	0.0437657	0.040629	0.00409026	0.0153291	0.04294187	0.0834465	0.111996	0.195598	0.00140753	0.0850191	0.0255152	0.0823516	0.0316535	0.0105221	0.0756471	0.122317	0.0206627	0.0177077	0.0301859	0.184255	0.00516165	0.008376356	13.60209	0.000379823	0.0286074	0.359048	3.61196	0.0562207	0.443412	0.00249302	0.125686	0.24224	0.129949	0.09182286	0.09122299
2803	1	-48.92402	-82.58105	33.65703	0.5524544	0.00329108	0.0126803	0.00114877	0.00503364	0.00337737	0.0618655	0.0676271	0.0331724	0.03339039	0.004638538	0.095699	0.0263478	0.00649163	0.048114	0.00710916	0.0290562	0.0874533	0.019307	0.171647	0.0255562	0.0568242	0.0592448	0.00232544	0.355191	0.00963281	0.02553331	31.53748	0.0434748	0.284787	0.854979	2.81676	0.0282312	0.333704	0.019662	0.194117	0.390199	0.0340867	0.03017185	0.8462627
2804	1	-51.98104	-83.91164	31.9306	1.457138	0.0492986	0.00932037	0.0476529	0.0165248	0.0565058	0.00107331	0.0468762	0.0108797	0.04755423	0.3470068	0.113336	0.0477943	0.147427	0.0355866	0.0573854	0.0329459	0.0786549	0.0266484	0.0482731	0.058821	0.0757017	0.0786991	0.0344077	0.122492	0.0418268	0.0008056805	5.058029	0.218625	0.581263	1.0478	2.15231	0.0848341	0.385569	0.00482278	0.137038	0.344778	0.0429575	0.3478125	0.002316422
2805	1	-52.05747	-81.58582	29.52836	1.495464	0.0459223	0.0429094	0.0833471	0.045814	0.0780589	0.0130165	0.0646654	0.0688327	0.07042459	0.01703927	0.0862319	0.00111522	0.0150579	0.0936417	0.0828698	0.00434215	0.12747	0.0054818	0.154781	0.137965	0.0251416	0.104327	0.0252425	0.131965	0.00436718	0.05309387	4.821651	0.224621	0.5878	1.05015	2.13743	0.0239513	0.480624	0.0143873	0.141612	0.298807	0.0406177	0.07013313	0.757044
2806	1	-50.29441	-80.57003	30.27562	0.7646546	0.0243811	0.00244869	0.0214387	0.0119066	0.0349497	0.0870438	0.0900641	0.0815918	0.07004116	0.005451195	0.0511421	0.0207242	0.00436539	0.0201872	0.0177707	0.0552771	0.118617	0.0160886	0.237267	0.0772107	0.125662	0.0617562	0.0125524	0.149711	0.0316689	0.06071445	6.958053	0.0880187	0.392505	0.946659	2.57282	0.0785116	0.332941	0.00496194	0.178621	0.37771	0.0272544	0.06616565	0.9176129
2807	1	-53.39992	-89.19363	35.79372	0.4617878	0.0110597	0.00678704	0.0127169	0.0132933	0.0903038	0.00451914	0.0194991	0.0446544	0.05623647	0.09164259	0.13912	0.0138453	0.0139701	0.294349	0.0121111	0.0534141	0.108114	0.00768865	0.0453623	0.0894304	0.0444252	0.120195	0.0237317	0.0298465	0.00439604	0.04182411	5.252638	0.0265432	0.22624	0.790341	2.95688	0.0546361	0.32793	0.0514032	0.0899005	0.426395	0.0497347	0.1334667	0.3133674
