Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1409	0	-254.663	-245.4177	-9.245388	0.9213284	0.0665776	0.205412	0.319309	0.166712	0.771343	0.498549	0.557165	0.505803	0.425574	0.432157	0.20439	0.0203778	0.162722	0.410536	0.328696	0.243702	0.3493464	0.004006744	0.0269953	0.0567394	0.110261	0.0157097	0.0306423	0.00441312	0.00318186	0.0028026	0.344571	0.0944061	0.117854	0.00845219	0.1446	0.00965183	0.0297204	0.04296371	34.49089	0.121002	0.451757	0.985635	2.44161	0.190775	0.240414	0.131922	0.108694	0.235624	0.0925708	0.04697045	0.9146965
1410	0	-227.8101	-255.9065	28.09645	1.52748	0.0474406	0.0293026	0.0506042	0.00679351	0.0242649	0.0542329	0.0616698	0.0358523	0.00651293	0.0332947	0.00702331	0.0348118	0.00610057	0.0208273	0.00268305	0.0217091	0.03353191	0.01238473	0.0821746	0.0508061	0.0447103	0.0435727	0.00523465	0.00988469	0.00247261	0.0201495	0.0753042	0.0153173	0.131705	0.0987811	0.171677	0.164362	0.0838477	0.004839191	48.98432	0.229536	0.593067	1.052	2.1254	0.212146	0.174201	0.143451	0.136784	0.197265	0.136152	0.01722392	0.2809575
1411	0	-246.1543	-251.525	5.370702	2.191057	0.0931557	0.0968149	0.0366545	0.0354195	0.00476699	0.561671	0.382539	0.340888	0.0986728	0.459065	0.028823	0.0943316	0.221014	0.0962206	0.250861	0.0113488	0.1681314	0.05614229	0.0747946	0.00570041	0.0428538	0.0593989	0.0958051	0.0138263	0.0599304	0.0096427	0.0224073	0.103702	0.148942	0.0152271	0.10083	0.0639376	0.183002	0.0163492	15.73774	0.315062	0.673905	1.07411	1.93692	0.236807	0.177376	0.133364	0.0979102	0.209463	0.145079	0.0724915	0.2255327
1412	0	-224.9103	-247.7728	22.86248	3.240511	0.0407553	0.00588891	0.0535392	0.0229239	0.00515832	0.0246692	0.0136523	0.00777394	0.00335614	0.044106	0.0134483	0.0111723	0.0896934	0.000446949	0.0299058	0.105797	0.03733429	0.01674916	0.0661275	0.067174	0.0967348	0.0743478	0.0197293	0.0112627	0.000157509	0.0206867	0.076951	0.0242009	0.158196	0.0136954	0.21329	0.0907778	0.0666683	0.0003182186	119.6407	0.407053	0.744031	1.08347	1.76545	0.171694	0.225574	0.107328	0.093429	0.161763	0.240212	0.01706738	0.01864484
1413	0	-250.8425	-243.6725	-7.169972	5.614796	0.375836	0.131025	0.876085	0.00474503	0.000685513	0.550527	0.157622	0.94408	0.038908	0.713482	0.500548	0.0705538	0.231412	1.45759	0.0327559	0.00330418	0.4205036	0.1839851	0.0646453	0.0804132	0.0427271	0.0626511	0.0312634	0.0017361	0.0872434	0.00706419	0.0812841	0.091248	0.114997	0.014483	0.280986	0.0279986	0.0112597	0.009491424	5.979171	0.525768	0.817344	1.0821	1.57479	0.254612	0.244104	0.136906	0.0554596	0.140795	0.168123	0.1934765	0.04905724
1414	0	-231.7713	-248.4009	16.62964	2.114512	0.197843	0.0229685	0.00691307	0.05135	0.00170831	0.0418705	0.059254	0.00999751	0.00850509	0.0689334	0.0213504	0.0427239	0.0523954	0.00810395	0.0264799	0.0215474	0.04018733	0.03415646	0.0454202	0.320763	0.0708916	0.00816293	0.00927942	0.00426226	0.0163286	0.00565365	0.105546	0.100914	0.198252	0.00278663	0.041898	0.0320691	0.0377723	0.02318336	74.39801	0.306571	0.666663	1.07261	1.95416	0.185703	0.25183	0.102149	0.0909005	0.283418	0.0859999	0.05733982	0.4043153
1415	0	-242.1364	-245.9387	3.802254	2.047178	0.512836	0.0707851	0.0952204	0.51565	0.0515956	0.0654313	0.330167	0.0899483	0.0310136	0.324703	0.00430021	0.374104	0.0703987	0.141321	0.0397412	0.170504	0.1715737	0.08820643	0.0228893	0.148404	0.049736	0.0330514	0.0063171	0.00199708	0.0509574	0.00988754	0.0716565	0.0550274	0.0937323	0.0681377	0.10533	0.281447	0.00142984	0.03023542	30.25049	0.298842	0.659939	1.07113	1.97009	0.215704	0.264756	0.122137	0.0844107	0.161711	0.151281	0.1184418	0.2552765
1416	0	-240.7275	-245.4303	4.702875	2.077291	0.0785606	0.0461019	0.0511997	0.106789	0.183325	0.00322997	0.0120545	0.136677	0.0205251	0.164589	0.250187	0.274156	0.103974	0.0296537	0.0688001	0.618263	0.1621663	0.06301016	0.0138132	0.169996	0.00285484	0.00418321	0.00736517	0.0149713	0.0169607	0.00207547	0.227633	0.141042	0.0426998	0.0736182	0.135827	0.140063	0.00689709	0.041339	27.7748	0.30233	0.662989	1.07181	1.96287	0.320893	0.21509	0.109125	0.0680952	0.207775	0.0790228	0.1043492	0.3961604
1417	0	-251.3876	-245.0344	-6.353269	4.90337	1.34819	0.163208	0.406985	0.0681556	0.0847581	0.182114	0.432384	0.353139	0.122361	0.705315	0.0429385	0.273151	1.27658	0.11319	0.504307	0.0975497	0.465146	0.1672334	0.0115163	0.10945	0.15744	0.0109356	0.070108	0.0104912	0.0920359	0.0068943	0.188716	0.0441383	0.0298786	0.067939	0.142471	0.00203853	0.0559473	0.006078526	5.002213	0.498014	0.801608	1.08347	1.61691	0.270112	0.190964	0.147066	0.0776059	0.212314	0.101938	0.1733119	0.03507275
1418	0	-218.0301	-244.9133	26.88328	1.866751	0.135159	0.0223579	0.02009	0.0082265	0.00839484	0.0140954	0.0132813	0.0214612	0.00283146	0.0348917	0.00529104	0.00545335	0.0111883	0.0311484	0.00519833	0.0120442	0.01711528	0.01425898	0.0145885	0.0886196	0.0109788	0.0170186	0.00651777	0.0133168	0.0185131	0.00328425	0.14061	0.0497966	0.299361	0.0283074	0.0627538	0.229524	0.0168094	0.002071575	129.7375	0.276832	0.640052	1.06627	2.01685	0.23678	0.282841	0.0814013	0.13854	0.101248	0.15919	0.01633055	0.1268527
1419	0	-238.9355	-252.861	13.92546	2.429289	0.0837349	0.0775453	0.108792	0.0237946	0.00304675	0.0155748	0.11196	0.0188593	0.00228509	0.12817	0.118112	0.00154644	0.00987744	0.0209618	0.0134364	0.154719	0.05356358	0.01214976	0.00704031	0.118657	0.0563147	0.0688569	0.00118431	0.0419704	0.00134006	0.0302482	0.144969	0.167565	0.239998	0.0069203	0.0574911	0.0135162	0.0439292	0.002756277	85.38848	0.339648	0.69407	1.07778	1.8885	0.328512	0.264505	0.066292	0.0677083	0.118413	0.154571	0.01490604	0.1849101
1420	0	-239.103	-258.3778	19.27475	2.246517	0.0472775	0.0181818	0.089849	0.263513	0.0576523	0.0689536	0.0266027	0.0236794	0.0686979	0.0679485	0.0283314	0.02819	0.0406231	0.00682708	0.00945095	0.0578572	0.06605208	0.03367725	0.0397767	0.0654225	0.0201247	0.128757	0.00754351	0.0529709	0.00522157	0.0518003	0.116344	0.0422495	0.054235	0.0808597	0.290449	0.0331822	0.0110629	0.008869209	49.80332	0.321027	0.678905	1.07509	1.92498	0.298433	0.0994211	0.198233	0.0994152	0.116716	0.187782	0.04254645	0.2084594
1421	0	-246.1378	-253.9601	7.822261	0.6374118	0.202358	0.0948568	0.100167	0.45278	0.135089	0.323872	0.0723951	0.0888562	0.134018	0.0657963	0.0370002	0.168934	0.320449	0.138562	0.0190744	0.0231334	0.1209279	0.03895986	0.0723867	0.0320525	0.157015	0.0829546	0.0139747	0.00195112	0.0674359	0.00054642	0.188319	0.158	0.00762833	0.0288353	0.0558765	0.083495	0.0495284	0.006305948	35.75813	0.0609046	0.33244	0.899268	2.70739	0.250122	0.191219	0.145786	0.100301	0.177274	0.135298	0.04526581	0.1393093
1422	0	-250.6286	-263.2607	12.63211	1.618022	0.0928525	0.0122694	0.183993	0.161275	0.0422026	0.240082	0.0945723	0.188438	0.00255875	0.0378963	0.0673628	0.164509	0.132899	0.117984	0.0728018	0.202994	0.1161716	0.05831527	0.0371899	0.00726705	0.0828018	0.0653422	0.190857	0.0282285	0.0289816	0.00262848	0.0777711	0.199241	0.010458	0.0804104	0.0560356	0.0104659	0.122321	0.01055132	28.87753	0.242992	0.607091	1.05666	2.09326	0.240765	0.183918	0.124348	0.106275	0.219162	0.125531	0.06886659	0.1532139
1423	0	-253.514	-245.9477	-7.566218	3.632388	1.11777	0.247679	1.29975	0.0158304	0.0909206	0.0533665	0.543965	0.0212757	0.0293125	0.335805	0.0482467	0.0853241	0.15571	0.275477	0.032873	1.38135	0.3633016	0.08656891	0.113797	0.0739542	0.134533	0.0618245	0.0702687	0.00310368	0.0559694	0.00470102	0.0895332	0.0214725	0.0758382	0.0721638	0.156528	0.0555755	0.0107373	0.02200609	16.24729	0.432952	0.761454	1.08425	1.72134	0.288402	0.203663	0.113312	0.101582	0.17668	0.116361	0.108575	0.202681
1424	0	-238.0483	-251.6176	13.56928	1.664449	0.191111	0.0363942	0.220739	0.0449712	0.00813064	0.357065	0.203375	0.0268196	0.0284439	0.15463	0.072415	0.144438	0.0964859	0.00728218	0.0207602	0.0600862	0.09888495	0.03269789	0.106629	0.140352	0.00115618	0.0532242	0.0273428	0.0410717	0.030092	0.00181731	0.104938	0.29982	0.0868858	0.0346359	0.0172856	0.0355919	0.0191573	0.05520809	17.23316	0.249645	0.613822	1.05878	2.07775	0.217742	0.140899	0.138622	0.0753785	0.249816	0.177543	0.08790598	0.6280357
1425	0	-227.8673	-251.2793	23.41204	2.880666	0.029594	0.0110151	0.00270467	0.113076	0.0295936	0.0563902	0.0324895	0.0195335	0.0214128	0.0656649	0.0663924	0.0013896	0.0174415	0.0072774	9.53959e-05	0.060693	0.02842921	0.01715411	0.0426449	0.0232109	0.0798565	0.0521934	0.068288	0.0354065	0.00596105	0.0205669	0.208264	0.03413	0.0842056	0.0407805	0.222934	0.0552913	0.0262663	0.002415289	63.06461	0.379814	0.724699	1.08186	1.81363	0.23782	0.22797	0.11567	0.111693	0.240859	0.0659869	0.0195694	0.1234217
1426	0	-254.161	-248.967	-5.193969	2.182882	0.59698	0.547253	0.825309	0.136716	0.00587791	0.017651	0.569503	0.126515	0.137178	0.14172	0.506976	0.236553	0.122006	0.240016	0.416294	0.0344048	0.3065518	0.09373346	0.0293098	0.167432	0.0544865	0.042638	0.0569164	0.00146931	0.0150289	0.0314002	0.155301	0.0319334	0.147371	0.0970998	0.15165	0.00372963	0.0142337	0.1078885	16.24677	0.31417	0.673151	1.07396	1.93872	0.356069	0.188594	0.0882139	0.121886	0.124663	0.120575	0.2016219	0.5351029
1427	0	-244.8213	-245.0592	0.2379114	3.236657	0.261755	0.0416921	0.52455	0.0262063	0.00604598	0.473811	0.0644342	0.47051	0.322396	0.244747	0.108742	0.0630941	0.152839	0.0540856	0.043466	0.122576	0.1449198	0.06589758	0.0280212	0.216704	0.0631904	0.0564806	0.0193043	0.0199379	0.00938168	0.00733125	0.140009	0.0460815	0.172668	0.03744	0.138183	0.0110948	0.0341718	0.02587373	29.21785	0.40678	0.743843	1.08346	1.76592	0.260189	0.267059	0.121995	0.0847008	0.150721	0.115334	0.09177131	0.2819371
1428	0	-251.2735	-256.1541	4.880581	1.64299	0.18864	0.0662518	0.093745	0.118731	0.0496715	0.0697069	0.113505	0.177163	0.040301	0.156628	0.174126	0.0757488	1.05964	0.0673279	0.0357871	0.0611144	0.1320937	0.02277856	0.0328035	0.0526617	0.110408	0.0937341	0.0234855	0.00638249	0.213539	0.0274164	0.0636931	0.0301742	0.16566	0.0523399	0.0844199	0.0304055	0.0128767	0.06689587	18.66671	0.24659	0.610747	1.05782	2.08484	0.261655	0.240983	0.0996354	0.0430889	0.145993	0.208644	0.08967443	0.745986
1429	0	-233.163	-240.3438	7.180827	3.143923	0.0358727	0.114911	0.0579234	0.144147	0.0077728	0.0226935	0.127783	0.150552	0.028814	0.0687674	0.0867289	0.0732331	0.2707	0.0826613	0.0331019	0.0155975	0.1178694	0.02291657	0.0207127	0.242325	0.0524326	0.0454577	0.00107387	0.00989408	0.0583746	0.00899934	0.166937	0.0160927	0.0989026	0.0381921	0.059924	0.129241	0.0514409	0.003015726	107.0904	0.400098	0.739198	1.08314	1.77756	0.242446	0.27987	0.0990196	0.0925827	0.172157	0.113924	0.0259323	0.1162923
1430	0	-242.1322	-252.6363	10.50405	2.32946	0.0804588	0.0212032	0.0980464	0.00681594	0.10849	0.00872255	0.0192531	0.00793283	0.00302303	0.000161087	0.143605	0.0209449	0.358479	0.195384	0.0956682	0.0559652	0.05564928	0.035716	0.0520206	0.0959724	0.062458	0.0225648	0.0761011	0.0139069	0.00850949	0.000181508	0.0531293	0.209605	0.215658	0.0735508	0.079402	0.0036848	0.0332549	0.005440033	52.99068	0.329668	0.686024	1.07641	1.9079	0.311247	0.146766	0.111285	0.0617192	0.233337	0.135646	0.04115603	0.1321807
1431	0	-222.021	-246.4591	24.43807	1.957106	0.0420655	0.00259997	0.0416752	0.00294098	0.0125577	0.053226	0.00145225	0.0631408	0.000293742	0.0281733	0.066248	0.00382674	0.0418507	0.0878179	0.0103525	0.000500286	0.02860178	0.007890172	0.0417262	0.000679363	0.114801	0.0668856	0.00882707	0.0078294	0.0746476	0.0275336	0.124819	0.096078	0.0578146	0.00406007	0.260557	0.103975	0.00976583	0.00736902	95.64006	0.2881	0.650373	1.06888	1.99265	0.328361	0.144555	0.1496	0.0630737	0.179054	0.135356	0.01525919	0.4829233
1432	0	-239.3302	-248.6603	9.33006	2.924974	0.0115812	0.0573366	0.407251	0.0311834	0.020745	0.197838	0.0822857	0.0670568	0.0801082	0.129973	0.272672	0.0536605	0.0174543	0.182105	0.0433961	0.0435163	0.119267	0.03824918	0.0468942	0.0442586	0.0157774	0.00471682	0.0116482	0.0343676	0.0393082	0.0180378	0.245934	0.244656	0.0472733	0.00382977	0.200263	0.0267532	0.016282	0.02501582	36.27488	0.383373	0.727288	1.08212	1.80722	0.298522	0.178967	0.131768	0.0527963	0.20028	0.137667	0.063265	0.3954132
1433	0	-241.8171	-249.6464	7.829345	1.641795	0.315163	0.211765	0.0587697	0.0963407	0.0517082	0.0827974	0.150044	0.111859	0.0511665	0.106514	0.102607	0.253709	0.544115	0.0470285	0.211756	0.0614226	0.1605313	0.07047398	0.0518673	0.0892204	0.0417503	0.00242629	0.045504	0.0693141	0.0332556	0.00942174	0.365576	0.0122119	0.12246	0.0169255	0.0691542	0.0388436	0.0320688	0.00502571	20.45104	0.246419	0.610574	1.05777	2.08524	0.220195	0.170587	0.111964	0.160901	0.184088	0.152265	0.07549969	0.06656597
1434	0	-236.415	-252.5578	16.14275	0.6263768	0.0409433	0.00362606	0.130993	0.144809	0.0420764	0.0459903	0.123574	0.0159238	0.0103714	0.0012679	0.129964	0.0484945	0.0354921	0.0237437	0.0218363	0.0469407	0.03564069	0.0251468	0.135786	0.101306	0.0137551	0.0012665	0.0313813	0.0597979	0.0336218	0.00157245	0.32696	0.0412648	0.0994428	0.0215854	0.0572331	0.0656602	0.00936679	0.001993615	83.30872	0.0585898	0.32662	0.894201	2.72059	0.218263	0.184174	0.154113	0.107916	0.20239	0.133144	0.02714041	0.07345559
1435	0	-216.3534	-247.3476	30.9942	2.305516	0.00269594	0.000497887	0.0248307	0.0115175	0.00383871	0.0115874	0.00417654	0.025653	0.00139547	0.00379062	0.00115691	0.0041766	0.00293481	0.0291909	0.0124914	0.0190527	0.007016271	0.001698354	0.0356341	0.0728169	0.209808	0.0954589	0.00723175	0.0190109	0.100491	0.0306366	0.15454	0.0209196	0.0492607	0.0135375	0.170025	0.0115959	0.00903361	0.000837379	268.9026	0.327207	0.684011	1.07604	1.91274	0.236066	0.248166	0.0979426	0.108164	0.18919	0.120471	0.002535733	0.3302316
1436	0	-238.405	-248.5567	10.15172	2.03605	0.234115	0.136613	0.499159	0.0810359	0.0159375	0.0495898	0.0704627	0.112372	0.0405208	0.0611981	0.0132522	0.213337	0.371826	0.206591	0.089134	0.035527	0.1537492	0.1032234	0.0192772	0.0828295	0.000992896	0.0487372	0.0033634	0.00820403	0.0893552	0.00346901	0.0558442	0.0566618	0.373034	0.00348412	0.133189	0.0818937	0.0396656	0.007161551	12.68701	0.29754	0.658793	1.07087	1.9728	0.335932	0.211107	0.0612691	0.0868052	0.17024	0.134648	0.110385	0.06487796
1437	0	-244.8804	-248.8141	3.933636	1.305241	0.0473079	0.0262965	0.116625	0.0991864	0.511209	0.221545	0.0186512	0.0507286	0.0874892	0.0024318	0.115569	0.106042	0.197221	0.0712908	0.354472	0.0364757	0.1419578	0.0548969	0.12835	0.0550969	0.0317036	0.00692609	0.00075484	0.0499949	0.0123217	0.00405216	0.236329	0.105656	0.131877	0.0617382	0.114226	0.0528734	0.00809937	0.05103725	32.77873	0.193609	0.552565	1.0366	2.21723	0.241667	0.260083	0.119738	0.100864	0.166151	0.111497	0.1059341	0.4817828
1438	0	-228.7676	-246.0492	17.28157	2.703632	0.112651	0.00581722	0.10614	0.0188624	0.00477816	0.10005	0.0946394	0.0137709	0.114394	0.0256708	0.164073	0.0489169	0.0109625	0.0597364	0.0642065	0.0590706	0.04776482	0.03074386	0.0103111	0.0764214	0.105969	0.0105141	0.0443462	0.0100008	0.137904	0.0359816	0.157022	0.00743655	0.107769	0.0391085	0.208422	0.0103467	0.0384468	0.01438439	25.41017	0.36495	0.713676	1.0806	1.84077	0.242188	0.212053	0.163725	0.0570775	0.208064	0.116893	0.04512825	0.3187447
1439	0	-263.6162	-258.7294	-4.886798	1.381454	0.0193003	0.0218202	0.64796	0.335854	0.00335554	0.209384	0.0726808	0.479798	0.085058	0.0481486	0.845743	0.280581	0.0641387	0.286568	0.218877	0.00683873	0.2596302	-0.01634622	0.090283	0.0626851	0.0147474	0.0475636	0.115035	0.00468853	0.00336738	0.0301549	0.0938482	0.00782713	0.011582	0.294725	0.0396146	0.121698	0.0621798	0.1050598	19.46942	0.206415	0.567557	1.04263	2.1834	0.166492	0.222552	0.118004	0.133767	0.212769	0.146416	0.08871358	1.184258
1440	0	-232.7731	-248.7162	15.9431	2.730982	0.0957056	0.028335	0.00771531	0.00293503	0.0157876	0.110355	0.157945	0.0710215	0.0191933	0.101505	0.0682998	0.0562666	0.149028	0.0111801	0.0219825	0.00816068	0.08937748	0.04593724	0.0552883	0.106377	0.165178	0.0756819	0.0755941	0.00575473	0.0132635	0.000144043	0.107898	0.11198	0.0016785	0.0552631	0.151598	0.0624582	0.0118419	0.009029748	37.62648	0.367317	0.715454	1.08082	1.83641	0.311186	0.18867	0.134209	0.0845324	0.166591	0.114812	0.05496699	0.1642758
1441	0	-238.0501	-243.79	5.739878	1.624088	0.302988	0.560721	0.422141	0.000653952	0.157665	0.0574775	0.149216	0.00289531	0.0887293	0.382953	0.076582	0.0565204	0.150432	0.0103499	0.0148926	0.0787601	0.1757392	0.03235738	0.0662231	0.0863224	0.0714562	0.00107798	0.00734238	0.0179311	0.00658882	0.00218648	0.236809	0.0123402	0.0701373	0.0139345	0.194724	0.170493	0.0424331	0.007845254	18.9398	0.243871	0.607987	1.05695	2.09119	0.231687	0.211288	0.125665	0.137316	0.197027	0.0970162	0.04020263	0.1951428
1442	0	-230.5301	-242.6525	12.12239	1.507557	0.0701961	0.0208854	0.0260675	0.0473683	0.12563	0.0462812	0.0299913	0.140936	0.0732646	0.000934407	0.0668852	0.346615	0.271314	0.0207274	0.035828	0.00266959	0.08123997	0.04616658	0.0670904	0.117086	0.125394	0.0240523	0.040485	0.000389105	0.0573842	0.00153304	0.0977481	0.087786	0.0714347	0.0239798	0.232017	0.0408731	0.0127468	0.004068356	55.21755	0.226487	0.589809	1.05086	2.13284	0.252913	0.190805	0.124955	0.094525	0.241703	0.095099	0.05023494	0.08098659
1443	0	-226.1766	-249.2345	23.05789	2.980284	0.0753243	0.0297982	0.0350591	0.00504826	0.0073466	0.0744946	0.0349249	0.0120481	0.00341523	0.0158075	0.00229465	0.0743131	0.0909379	0.0141547	0.0609892	0.0139663	0.03857456	0.02835179	0.0071655	0.0760139	0.163507	0.0947141	0.0111311	0.00502616	0.054601	0.00683087	0.0210218	0.102636	0.234474	0.0263845	0.1469	0.0148992	0.0346945	0.0008974158	66.77493	0.387731	0.73043	1.08242	1.79942	0.186503	0.234242	0.0779512	0.114953	0.191625	0.194725	0.0292492	0.03068172
1444	0	-225.4465	-246.3013	20.85477	2.191407	0.00801744	0.026825	0.0567078	0.0669796	0.0334016	0.0730143	0.0197906	0.0544104	0.0256221	0.0651642	0.124178	0.0561303	0.0971469	0.00773204	0.00040957	0.00802421	0.04209775	0.01979433	0.0373137	0.144775	0.0142615	0.0476567	0.0781709	0.0111183	0.0504748	0.0114647	0.264216	0.0104003	0.115663	0.00918584	0.121882	0.0401137	0.0433035	0.003801449	60.07014	0.3151	0.673937	1.07412	1.93685	0.202596	0.156893	0.115604	0.105138	0.31845	0.101319	0.02359578	0.1611072
1445	0	-235.3449	-249.5941	14.24927	0.8776353	0.287449	0.023397	0.0201997	0.046191	0.000132329	0.0795262	0.123084	0.0105244	6.55057e-06	0.00334406	0.0263568	0.0133959	0.00337484	0.138452	0.104485	0.109828	0.04496944	0.02138559	0.0528107	0.0438916	0.0614023	0.101	0.02072	0.0391516	0.18221	0.00525524	0.187252	0.00201862	0.117759	0.0608203	0.0993164	0.00624259	0.02015	0.00972918	74.49193	0.11194	0.436609	0.976345	2.47511	0.296823	0.205561	0.0982727	0.0704006	0.180497	0.148445	0.03111477	0.3126869
1446	0	-240.4758	-245.2488	4.773001	3.03881	0.203321	0.0100405	0.13833	0.0545344	0.0169095	0.158239	0.0295972	0.0977766	0.0447205	0.0339539	0.0556857	0.0847889	0.0301049	0.428309	0.181179	0.221806	0.1503022	0.01554199	0.00818976	0.0206854	0.0954541	0.035641	0.00226497	0.0320512	0.03815	0.00259886	0.152813	0.112279	0.145106	0.00546879	0.291731	0.0485934	0.00897318	0.03916721	27.03779	0.392242	0.733654	1.0827	1.7914	0.298342	0.147636	0.0933176	0.121923	0.241085	0.0976961	0.0547092	0.7159164
1447	0	-237.2422	-241.7801	4.537871	4.280204	0.237629	0.111991	0.090615	0.0182712	0.00594562	0.211117	0.153533	0.307548	0.00286898	0.196246	0.166589	0.0590676	0.0487079	0.0694156	0.685108	0.0456062	0.1842663	0.0715365	0.0229572	0.09114	0.219238	0.0789038	0.0311324	0.0244262	0.0234033	0.000664515	0.0585066	0.128539	0.0818678	0.0559934	0.119996	0.0534451	0.00978571	0.007735779	19.73755	0.469123	0.784374	1.08426	1.66224	0.265212	0.234196	0.111097	0.0709585	0.182368	0.136169	0.07927228	0.09758492
1448	0	-226.0143	-245.2613	19.24698	1.347938	0.0360396	0.0275598	0.0763848	0.0456812	0.0195704	0.18944	0.0952445	0.0140192	0.0478772	0.00115809	0.105955	0.0557876	0.107847	0.0358006	0.00285119	0.00933061	0.05757511	0.01871047	0.0540321	0.0145082	0.1558	0.0136796	0.00569267	0.00663764	0.059078	0.00611418	0.0677752	0.160713	0.0128652	0.0169349	0.215433	0.203733	0.00700271	0.01622768	43.9029	0.200848	0.56112	1.04009	2.19795	0.245444	0.159254	0.142045	0.0769333	0.240336	0.135987	0.03493815	0.4644688
1449	0	-240.6596	-257.2819	16.62239	1.724947	0.0496329	0.084825	0.0860174	0.028475	0.0197893	0.0777472	0.0154027	0.0321348	0.0199455	0.0425111	0.00056561	0.060109	0.00320323	0.157939	0.0243417	0.0835357	0.04166651	0.0192295	0.0399593	0.157114	0.255492	0.00885548	0.0127889	0.0269708	0.0097303	0.0144396	0.0622342	0.00714805	0.155249	0.0450047	0.147268	0.0501839	0.00756157	0.0002793764	104.5695	0.258076	0.622168	1.06129	2.05846	0.333334	0.193111	0.0817898	0.108353	0.181604	0.101809	0.01950888	0.01432047
1450	0	-245.6439	-244.8547	-0.7892181	4.018379	0.143629	0.029606	0.527306	0.29403	0.00976226	0.060995	0.22906	0.067995	0.108679	0.0200714	0.118475	0.89563	0.029325	0.133958	0.0183182	0.135018	0.1945789	0.07345682	0.00868449	0.207621	0.0920439	0.0122611	0.0270816	0.069717	0.0481639	0.00102773	0.234933	0.0129523	0.090721	0.0578356	0.0512935	0.00361322	0.0820502	0.0008390027	44.71495	0.455369	0.775842	1.0844	1.68439	0.275278	0.258569	0.0742627	0.0961137	0.173171	0.122606	0.07429583	0.01129273
1451	0	-224.7615	-246.608	21.84651	3.496386	0.0369453	0.0342828	0.0246711	0.00602805	0.00463213	0.0145988	0.0493606	0.00720082	0.0194455	0.00676257	0.0176647	0.00157063	0.0773667	0.0269209	0.00658505	0.0425336	0.02549286	0.01529668	0.0310033	0.257469	0.0432963	0.000907332	0.0242871	0.0379246	0.00828293	0.00590765	0.204687	0.035809	0.0850118	0.0321084	0.175196	0.0436711	0.0144388	0.0001344764	175.6023	0.424357	0.75577	1.08407	1.7358	0.249196	0.223211	0.101139	0.132493	0.143244	0.150715	0.01543115	0.008714604
1452	0	-223.8405	-238.9653	15.12481	4.968722	0.0711165	0.0301452	0.162632	0.0025477	0.00542932	0.0831733	0.0224976	0.0109946	0.00319604	0.103641	0.0290057	0.0060855	0.0225054	0.028578	0.155086	0.092278	0.04927133	0.04657128	0.0479861	0.063634	0.232753	0.0611118	0.000304332	0.0130636	0.0706712	0.00479112	0.0613754	0.0301032	0.176325	0.0072791	0.177031	0.0460554	0.00751495	0.03984908	34.04063	0.500773	0.803207	1.08336	1.61266	0.193438	0.201578	0.114422	0.0962175	0.173345	0.221	0.08642035	0.4611075
1453	0	-224.8244	-248.4748	23.65038	2.026664	0.0256766	0.0193334	0.0680107	0.0641417	0.00343074	0.00888657	0.0313935	0.0316601	0.0124793	0.0192819	0.0150986	0.00731744	0.0118563	0.0469292	0.0030696	0.0389245	0.02470886	0.02473759	0.026083	0.0424748	0.057001	0.0590763	0.00509246	0.070492	0.0372763	0.0134248	0.238021	0.0412933	0.155869	0.013287	0.129518	0.071132	0.0399595	0.006546197	122.4118	0.296437	0.657819	1.07064	1.9751	0.290392	0.211133	0.0654175	0.0922138	0.20729	0.133553	0.03128379	0.209252
1454	0	-250.0953	-253.0815	2.986139	1.008877	0.116254	0.124782	0.454541	0.0878949	0.00255149	0.203596	0.463299	0.121463	0.0935309	0.0283478	0.0209794	0.0503183	0.42106	0.06877	0.149431	0.0103456	0.1065567	0.02066411	0.0850188	0.190976	0.132898	0.074059	0.0224203	0.0375001	0.0251606	0.0115859	0.257029	0.00634299	0.0173589	0.013581	0.00398876	0.034837	0.0872434	0.003747627	44.15073	0.138722	0.479404	1.00146	2.38042	0.296788	0.200491	0.126388	0.114088	0.109462	0.152784	0.02441174	0.1535174
1455	0	-249.1256	-249.5621	0.436479	3.692339	0.300313	0.0704104	0.407166	0.0988269	0.0752383	0.0418082	0.672763	0.472609	0.0973492	0.0747268	0.204758	0.581867	0.00383839	0.101669	0.0668295	0.126234	0.2828682	0.1664247	0.0147514	0.0727528	0.0914848	0.0466699	0.00273857	0.0349194	0.0174781	0.0140825	0.117417	0.0471769	0.128364	0.0425349	0.298388	0.0415301	0.0297119	0.04352277	8.991932	0.436619	0.76385	1.08431	1.71522	0.248593	0.210317	0.161931	0.0867948	0.152432	0.139933	0.2099475	0.2073031
